customerID,customer_fname,customer_lname,customer_email,customer_city,customer_state,customer_country,customer_zip,market,region
295,Julie,Tanner,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
296,Mary,Mullen,XXXXXXXXX,Detroit,MI,EE. UU.,48213.0,Pacific Asia,
297,Catherine,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
298,Mary,Logan,XXXXXXXXX,Chicago,IL,EE. UU.,60623.0,Pacific Asia,
299,Katherine,Smith,XXXXXXXXX,Troy,MI,EE. UU.,48098.0,LATAM,
300,Mary,Key,XXXXXXXXX,Plano,TX,EE. UU.,75093.0,USCA,
301,Arthur,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
302,Mary,Nguyen,XXXXXXXXX,Fullerton,CA,EE. UU.,92833.0,LATAM,
303,Thomas,Rowe,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
304,Christopher,Smith,XXXXXXXXX,New Haven,CT,EE. UU.,6511.0,Europe,
305,Mary,Lawrence,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
306,Alan,Boyle,XXXXXXXXX,Phoenix,AZ,EE. UU.,85032.0,Europe,
307,Mary,Smith,XXXXXXXXX,Baltimore,MD,EE. UU.,21206.0,LATAM,
308,Alan,Berger,XXXXXXXXX,South Ozone Park,NY,EE. UU.,11420.0,Europe,
309,Phillip,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
310,Mary,Fox,XXXXXXXXX,York,PA,EE. UU.,17404.0,Europe,
311,Michael,Townsend,XXXXXXXXX,Austin,TX,EE. UU.,78753.0,LATAM,
312,Jack,Smith,XXXXXXXXX,Houston,TX,EE. UU.,77055.0,Pacific Asia,
313,Mary,Stark,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
314,Maria,Smith,XXXXXXXXX,Milwaukee,WI,EE. UU.,53215.0,Europe,
315,Danielle,Hampton,XXXXXXXXX,Modesto,CA,EE. UU.,95350.0,Pacific Asia,
316,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
317,Deborah,Salazar,XXXXXXXXX,Wayne,NJ,EE. UU.,7470.0,LATAM,
318,Samantha,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
319,Arthur,Brown,XXXXXXXXX,Chicago,IL,EE. UU.,60623.0,LATAM,
320,Mary,Brooks,XXXXXXXXX,Chicago,IL,EE. UU.,60617.0,Pacific Asia,
321,David,Smith,XXXXXXXXX,Ann Arbor,MI,EE. UU.,48103.0,Pacific Asia,
322,Barbara,Kemp,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
323,Joshua,Smith,XXXXXXXXX,New York,NY,EE. UU.,10025.0,Europe,
324,Jean,Clay,XXXXXXXXX,Pico Rivera,CA,EE. UU.,90660.0,Europe,
325,Mary,Smith,XXXXXXXXX,Washington,DC,EE. UU.,20019.0,Africa,
326,Shirley,Stafford,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
327,Mary,Smith,XXXXXXXXX,Carrollton,TX,EE. UU.,75007.0,LATAM,
328,William,Morrison,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
329,Samantha,Higgins,XXXXXXXXX,Miami,FL,EE. UU.,33125.0,LATAM,
330,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
331,Alexander,Russell,XXXXXXXXX,Tempe,AZ,EE. UU.,85281.0,Europe,
332,Mary,Smith,XXXXXXXXX,Placentia,CA,EE. UU.,92870.0,Europe,
333,Elizabeth,Ferguson,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
334,Kathleen,Oconnor,XXXXXXXXX,Tracy,CA,EE. UU.,95376.0,LATAM,
335,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
336,Ruth,Armstrong,XXXXXXXXX,New York,NY,EE. UU.,10029.0,Europe,
337,Mary,Neal,XXXXXXXXX,New Haven,CT,EE. UU.,6511.0,LATAM,
338,Ryan,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
340,Theresa,Wiggins,XXXXXXXXX,Denton,TX,EE. UU.,76201.0,LATAM,
341,Mary,Smith,XXXXXXXXX,Carlsbad,CA,EE. UU.,92009.0,Europe,
342,Jerry,Jackson,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
343,Douglas,Joseph,XXXXXXXXX,San Antonio,TX,EE. UU.,78227.0,Pacific Asia,
344,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Africa,
345,John,Howard,XXXXXXXXX,Chicago,IL,EE. UU.,60638.0,Pacific Asia,
346,Edward,Stephens,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
347,Bryan,Marsh,XXXXXXXXX,Dallas,TX,EE. UU.,75287.0,LATAM,
348,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Africa,
349,Aaron,Berger,XXXXXXXXX,Florissant,MO,EE. UU.,63031.0,LATAM,
350,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
351,John,Singh,XXXXXXXXX,Stockton,CA,EE. UU.,95206.0,Pacific Asia,
352,Gregory,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Africa,
353,Mary,Smith,XXXXXXXXX,San Antonio,TX,EE. UU.,78223.0,Europe,
354,Edward,Peterson,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
355,Katherine,Barker,XXXXXXXXX,Carmichael,CA,EE. UU.,95608.0,Europe,
356,Roger,Smith,XXXXXXXXX,Catonsville,MD,EE. UU.,21228.0,LATAM,
357,Mary,King,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
358,Megan,Lynch,XXXXXXXXX,San Antonio,TX,EE. UU.,78227.0,Pacific Asia,
359,Mary,Pena,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
361,Alexander,Shaw,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
362,Mary,Smith,XXXXXXXXX,Diamond Bar,CA,EE. UU.,91765.0,Europe,
363,Jennifer,Obrien,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
364,Jason,Mcmahon,XXXXXXXXX,Tulare,CA,EE. UU.,93274.0,LATAM,
365,Shirley,Smith,XXXXXXXXX,Garden Grove,CA,EE. UU.,92843.0,USCA,
366,Larry,Williamson,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
367,Mary,Smith,XXXXXXXXX,San Francisco,CA,EE. UU.,94109.0,Europe,
368,Pamela,Flores,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
369,Madison,Sheppard,XXXXXXXXX,Chicago,IL,EE. UU.,60624.0,USCA,
370,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
371,Adam,Marquez,XXXXXXXXX,San Antonio,TX,EE. UU.,78223.0,Europe,
372,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
373,George,Sandoval,XXXXXXXXX,Union City,NJ,EE. UU.,7087.0,Europe,
374,Mary,Camacho,XXXXXXXXX,Mesa,AZ,EE. UU.,85204.0,Pacific Asia,
375,Mark,Smith,XXXXXXXXX,Dallas,TX,EE. UU.,75220.0,LATAM,
376,Grace,Sanchez,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
377,Mary,Smith,XXXXXXXXX,Lancaster,CA,EE. UU.,93535.0,Europe,
378,John,Stewart,XXXXXXXXX,Roswell,GA,EE. UU.,30075.0,Europe,
379,David,Briggs,XXXXXXXXX,Wyandotte,MI,EE. UU.,48192.0,LATAM,
380,Linda,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
381,Katherine,Moore,XXXXXXXXX,Fairfield,OH,EE. UU.,45014.0,Africa,
382,Mary,Lane,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Africa,
383,Evelyn,Smith,XXXXXXXXX,Huntington Beach,CA,EE. UU.,92646.0,LATAM,
384,Mildred,Cunningham,XXXXXXXXX,Las Vegas,NV,EE. UU.,89119.0,LATAM,
385,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
386,Janet,Wallace,XXXXXXXXX,Richmond,TX,EE. UU.,77469.0,Europe,
387,Mary,Levy,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
388,Robert,Smith,XXXXXXXXX,Los Angeles,CA,EE. UU.,90046.0,USCA,
389,Angela,Sanford,XXXXXXXXX,Modesto,CA,EE. UU.,95351.0,Europe,
390,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
391,Gloria,Greene,XXXXXXXXX,Saginaw,MI,EE. UU.,48601.0,Pacific Asia,
392,Beverly,Hanson,XXXXXXXXX,Doylestown,PA,EE. UU.,18901.0,Europe,
393,Mary,Chambers,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Africa,
394,David,Smith,XXXXXXXXX,Lakewood,OH,EE. UU.,44107.0,Europe,
395,Edward,Castro,XXXXXXXXX,Revere,MA,EE. UU.,2151.0,Europe,
396,Deborah,Smith,XXXXXXXXX,Richmond,TX,EE. UU.,77469.0,LATAM,
397,Mary,Delgado,XXXXXXXXX,Cumberland,MD,EE. UU.,21502.0,Africa,
398,Teresa,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
399,Mary,Perez,XXXXXXXXX,Las Vegas,NV,EE. UU.,89103.0,LATAM,
400,Matthew,Vaughan,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
401,Bobby,Smith,XXXXXXXXX,Aurora,CO,EE. UU.,80012.0,Pacific Asia,
402,Mary,Brooks,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
403,Nancy,Fox,XXXXXXXXX,Las Vegas,NV,EE. UU.,89117.0,Europe,
404,Mary,Adkins,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
405,Kathleen,Smith,XXXXXXXXX,Fort Lauderdale,FL,EE. UU.,33313.0,LATAM,
406,Grace,Patel,XXXXXXXXX,Asheboro,NC,EE. UU.,27203.0,Pacific Asia,
407,Mary,Fischer,XXXXXXXXX,Atlanta,GA,EE. UU.,30331.0,Pacific Asia,
408,Elizabeth,Raymond,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
409,Kevin,Smith,XXXXXXXXX,Greensboro,NC,EE. UU.,27406.0,Pacific Asia,
410,Jack,Moore,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
411,Mary,Smith,XXXXXXXXX,Washington,DC,EE. UU.,20009.0,LATAM,
412,Cynthia,Crawford,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
413,Mary,Gordon,XXXXXXXXX,Potomac,MD,EE. UU.,20854.0,Europe,
415,Mary,Allen,XXXXXXXXX,San Diego,CA,EE. UU.,92113.0,Pacific Asia,
416,Rachel,Dunn,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
417,Teresa,Smith,XXXXXXXXX,New York,NY,EE. UU.,10024.0,LATAM,
418,Mary,Jackson,XXXXXXXXX,Gardena,CA,EE. UU.,90247.0,Europe,
419,James,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
420,Jose,Wright,XXXXXXXXX,Round Rock,TX,EE. UU.,78664.0,LATAM,
421,Mary,Smith,XXXXXXXXX,San Ramon,CA,EE. UU.,94583.0,Pacific Asia,
422,Deborah,Moore,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
423,Mary,Weber,XXXXXXXXX,Huntington Beach,CA,EE. UU.,92646.0,LATAM,
424,Stephen,Douglas,XXXXXXXXX,Carlisle,PA,EE. UU.,17013.0,Africa,
425,Mary,Sexton,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
426,Susan,Smith,XXXXXXXXX,Endicott,NY,EE. UU.,13760.0,Europe,
427,Paul,Brown,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
428,Andrew,Smith,XXXXXXXXX,Spring Valley,CA,EE. UU.,91977.0,Pacific Asia,
429,Mary,Salazar,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
430,Mary,Smith,XXXXXXXXX,Porterville,CA,EE. UU.,93257.0,Europe,
431,Michael,Vance,XXXXXXXXX,Columbus,OH,EE. UU.,43207.0,Pacific Asia,
432,Bruce,Mcconnell,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
433,Mary,Smith,XXXXXXXXX,Las Vegas,NV,EE. UU.,89115.0,Pacific Asia,
434,Michael,Torres,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
435,Joan,Barr,XXXXXXXXX,Chicago,IL,EE. UU.,60628.0,Pacific Asia,
436,Mary,Smith,XXXXXXXXX,Tampa,FL,EE. UU.,33614.0,Europe,
437,Cynthia,Benjamin,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
438,Diane,Smith,XXXXXXXXX,Carlsbad,CA,EE. UU.,92009.0,USCA,
439,Rose,Delgado,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
440,Mary,Skinner,XXXXXXXXX,Brooklyn,NY,EE. UU.,11203.0,Europe,
441,Aaron,Riddle,XXXXXXXXX,Brooklyn,NY,EE. UU.,11213.0,Europe,
442,Mary,Smith,XXXXXXXXX,Allentown,PA,EE. UU.,18103.0,Europe,
443,Barbara,Robinson,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
444,Walter,Lambert,XXXXXXXXX,Sunnyvale,CA,EE. UU.,94086.0,LATAM,
445,Mary,Smith,XXXXXXXXX,Fort Washington,MD,EE. UU.,20744.0,LATAM,
446,Scott,Harris,XXXXXXXXX,Mission Viejo,CA,EE. UU.,92691.0,LATAM,
447,Mary,Nelson,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
448,Hannah,Joseph,XXXXXXXXX,Modesto,CA,EE. UU.,95351.0,Pacific Asia,
449,Mary,Smith,XXXXXXXXX,Columbus,OH,EE. UU.,43228.0,LATAM,
450,Kathryn,Carter,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
451,Mary,Baldwin,XXXXXXXXX,Asheboro,NC,EE. UU.,27203.0,Pacific Asia,
452,Carl,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
453,Mary,Glenn,XXXXXXXXX,Lancaster,SC,EE. UU.,29720.0,LATAM,
454,Robert,Fitzpatrick,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
455,Jeffrey,Smith,XXXXXXXXX,Colorado Springs,CO,EE. UU.,80918.0,LATAM,
456,Douglas,Turner,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
457,Mary,Smith,XXXXXXXXX,Brooklyn,NY,EE. UU.,11230.0,Africa,
458,Charles,Spencer,XXXXXXXXX,San Francisco,CA,EE. UU.,94109.0,Pacific Asia,
459,Sean,Smith,XXXXXXXXX,Sanford,NC,EE. UU.,27330.0,Pacific Asia,
460,Vincent,Willis,XXXXXXXXX,Milford,CT,EE. UU.,6460.0,LATAM,
461,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Africa,
462,Sean,Skinner,XXXXXXXXX,Newark,NJ,EE. UU.,7105.0,LATAM,
463,Harry,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
464,Mary,Mcintyre,XXXXXXXXX,Morrisville,PA,EE. UU.,19067.0,Europe,
465,Shawn,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
466,Mary,Savage,XXXXXXXXX,Bronx,NY,EE. UU.,10466.0,Pacific Asia,
467,James,Smith,XXXXXXXXX,Modesto,CA,EE. UU.,95350.0,Europe,
468,Mary,Stone,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
470,Mary,Cannon,XXXXXXXXX,Far Rockaway,NY,EE. UU.,11691.0,Europe,
471,Helen,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
472,Mary,Schultz,XXXXXXXXX,Bellflower,CA,EE. UU.,90706.0,LATAM,
473,Jason,Smith,XXXXXXXXX,Elmhurst,IL,EE. UU.,60126.0,Europe,
474,Mary,Patton,XXXXXXXXX,Philadelphia,PA,EE. UU.,19139.0,Africa,
475,Brittany,Gibbs,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
476,Mary,Carey,XXXXXXXXX,Eugene,OR,EE. UU.,97405.0,Europe,
477,Dylan,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
478,Mary,Porter,XXXXXXXXX,Plainfield,IL,EE. UU.,60544.0,LATAM,
479,Christopher,Curtis,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
480,Mary,Smith,XXXXXXXXX,Austin,TX,EE. UU.,78745.0,LATAM,
481,Ann,Jackson,XXXXXXXXX,Los Angeles,CA,EE. UU.,90024.0,USCA,
482,Megan,Moreno,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
483,Mary,Smith,XXXXXXXXX,Granada Hills,CA,EE. UU.,91344.0,Pacific Asia,
484,Shirley,Richardson,XXXXXXXXX,Hyattsville,MD,EE. UU.,20783.0,Pacific Asia,
485,Mary,George,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
486,John,Smith,XXXXXXXXX,Lancaster,OH,EE. UU.,43130.0,Europe,
487,Kenneth,Brown,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
488,Mary,Dougherty,XXXXXXXXX,San Francisco,CA,EE. UU.,94110.0,LATAM,
489,William,Smith,XXXXXXXXX,Portland,OR,EE. UU.,97223.0,Pacific Asia,
490,Sandra,Brown,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
491,Debra,Smith,XXXXXXXXX,Henderson,NV,EE. UU.,89014.0,Europe,
492,Mary,Mckinney,XXXXXXXXX,Bayamon,PR,Puerto Rico,957.0,USCA,
493,Joseph,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
494,Mary,Stanton,XXXXXXXXX,Greeley,CO,EE. UU.,80631.0,Europe,
495,Marilyn,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
496,Mary,Allen,XXXXXXXXX,Revere,MA,EE. UU.,2151.0,Pacific Asia,
497,Amanda,Odonnell,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
498,Kyle,Smith,XXXXXXXXX,Chicago,IL,EE. UU.,60617.0,Europe,
499,Mary,York,XXXXXXXXX,San Diego,CA,EE. UU.,92114.0,USCA,
500,Nicholas,Smith,XXXXXXXXX,Michigan City,IN,EE. UU.,46360.0,LATAM,
501,Mary,Harvey,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
502,Jennifer,May,XXXXXXXXX,South Richmond Hill,NY,EE. UU.,11419.0,LATAM,
503,Rachel,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
504,Cheryl,Livingston,XXXXXXXXX,Orange Park,FL,EE. UU.,32073.0,Pacific Asia,
505,Mary,Smith,XXXXXXXXX,Scottsdale,AZ,EE. UU.,85254.0,Europe,
506,Richard,Holloway,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
507,Steven,Smith,XXXXXXXXX,Simi Valley,CA,EE. UU.,93065.0,Europe,
508,Ronald,Medina,XXXXXXXXX,Rancho Cordova,CA,EE. UU.,95670.0,LATAM,
509,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
510,Joseph,Holt,XXXXXXXXX,Hialeah,FL,EE. UU.,33010.0,LATAM,
511,Doris,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
512,Mary,Harris,XXXXXXXXX,Fremont,CA,EE. UU.,94539.0,LATAM,
513,Tyler,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
514,Mary,Johnson,XXXXXXXXX,La Habra,CA,EE. UU.,90631.0,Pacific Asia,
515,Helen,Poole,XXXXXXXXX,Stockbridge,GA,EE. UU.,30281.0,USCA,
516,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
517,John,Russell,XXXXXXXXX,Brooklyn,NY,EE. UU.,11211.0,Europe,
518,Elizabeth,Smith,XXXXXXXXX,Cerritos,CA,EE. UU.,90703.0,LATAM,
519,Hannah,Ruiz,XXXXXXXXX,Ogden,UT,EE. UU.,84404.0,Pacific Asia,
520,Mary,Reid,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
521,James,Vaughn,XXXXXXXXX,Portland,OR,EE. UU.,97206.0,LATAM,
522,William,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
523,Christopher,Johnson,XXXXXXXXX,Mission Viejo,CA,EE. UU.,92692.0,LATAM,
524,Catherine,Cox,XXXXXXXXX,New Bedford,MA,EE. UU.,2740.0,USCA,
525,Mary,Munoz,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
526,Kimberly,Barrett,XXXXXXXXX,Brownsville,TX,EE. UU.,78521.0,Europe,
527,Mary,Gregory,XXXXXXXXX,Taunton,MA,EE. UU.,2780.0,Europe,
528,Susan,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Africa,
529,Kathy,Jacobson,XXXXXXXXX,Chicago,IL,EE. UU.,60630.0,Pacific Asia,
530,Mary,Smith,XXXXXXXXX,Newark,NJ,EE. UU.,7104.0,Pacific Asia,
531,Paul,Burns,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
532,Mark,Smith,XXXXXXXXX,Sugar Land,TX,EE. UU.,77479.0,Pacific Asia,
533,Olivia,Edwards,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
534,Mary,Morris,XXXXXXXXX,Baldwin Park,CA,EE. UU.,91706.0,Pacific Asia,
535,Patricia,Hunt,XXXXXXXXX,Bronx,NY,EE. UU.,10453.0,Europe,
536,Elizabeth,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
537,Mary,Cochran,XXXXXXXXX,Costa Mesa,CA,EE. UU.,92627.0,Europe,
538,Joshua,Livingston,XXXXXXXXX,Wilmington,CA,EE. UU.,90744.0,Pacific Asia,
539,Marilyn,Smith,XXXXXXXXX,Ventura,CA,EE. UU.,93003.0,Europe,
540,Mary,Tran,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
541,Amanda,Davidson,XXXXXXXXX,Lynwood,CA,EE. UU.,90262.0,LATAM,
542,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
543,Alice,Lucero,XXXXXXXXX,Greenville,NC,EE. UU.,27858.0,Europe,
544,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
545,Joe,Andrade,XXXXXXXXX,El Cajon,CA,EE. UU.,92021.0,Europe,
546,Mary,Smith,XXXXXXXXX,Clearfield,UT,EE. UU.,84015.0,LATAM,
547,Kathleen,Contreras,XXXXXXXXX,Hyattsville,MD,EE. UU.,20783.0,Europe,
548,Ryan,Horton,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
549,Mary,Smith,XXXXXXXXX,Sugar Land,TX,EE. UU.,77478.0,USCA,
550,Betty,Chavez,XXXXXXXXX,Lancaster,PA,EE. UU.,17601.0,Europe,
551,Doris,Weaver,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
552,Mary,Harper,XXXXXXXXX,Los Angeles,CA,EE. UU.,90011.0,USCA,
553,Eugene,Smith,XXXXXXXXX,Fremont,CA,EE. UU.,94538.0,USCA,
554,Mary,Branch,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
555,Mildred,Smith,XXXXXXXXX,Compton,CA,EE. UU.,90220.0,Pacific Asia,
556,Nathan,Mcbride,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
557,Mary,Smith,XXXXXXXXX,Waipahu,HI,EE. UU.,96797.0,Europe,
558,Michael,Mclaughlin,XXXXXXXXX,Carlisle,PA,EE. UU.,17013.0,Europe,
559,Paul,Melton,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
560,Emma,Smith,XXXXXXXXX,Richmond,VA,EE. UU.,23223.0,LATAM,
561,Ralph,Griffith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
562,Mary,Smith,XXXXXXXXX,Tracy,CA,EE. UU.,95376.0,LATAM,
563,Harry,Contreras,XXXXXXXXX,Los Angeles,CA,EE. UU.,90066.0,USCA,
564,Mary,Mccann,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
565,Christian,Smith,XXXXXXXXX,San Francisco,CA,EE. UU.,94112.0,Europe,
566,Mary,Mcmahon,XXXXXXXXX,Dayton,OH,EE. UU.,45424.0,Europe,
567,Donna,Smith,XXXXXXXXX,Las Vegas,NV,EE. UU.,89103.0,Europe,
568,Sean,Vaughn,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
569,Mary,Frye,XXXXXXXXX,Meridian,ID,EE. UU.,83642.0,Europe,
570,Julia,Whitney,XXXXXXXXX,Buffalo,NY,EE. UU.,14215.0,Europe,
571,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
572,Bobby,Rowe,XXXXXXXXX,Spring Valley,CA,EE. UU.,91977.0,Europe,
573,Mary,Smith,XXXXXXXXX,Washington,DC,EE. UU.,20019.0,Africa,
574,Randy,Bond,XXXXXXXXX,Joliet,IL,EE. UU.,60435.0,LATAM,
575,Mary,Smith,XXXXXXXXX,Rancho Cucamonga,CA,EE. UU.,91730.0,Europe,
576,Arthur,Fisher,XXXXXXXXX,Houston,TX,EE. UU.,77093.0,Europe,
577,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
578,Dylan,Knapp,XXXXXXXXX,Kaneohe,HI,EE. UU.,96744.0,Pacific Asia,
579,Mary,Smith,XXXXXXXXX,New Orleans,LA,EE. UU.,70119.0,Europe,
580,Kimberly,Lee,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
581,Mary,Lara,XXXXXXXXX,West New York,NJ,EE. UU.,7093.0,Europe,
582,Kenneth,Smith,XXXXXXXXX,Garland,TX,EE. UU.,75043.0,LATAM,
583,Mary,Wright,XXXXXXXXX,San Marcos,TX,EE. UU.,78666.0,Africa,
584,Tyler,Berger,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
585,Mary,Smith,XXXXXXXXX,New York,NY,EE. UU.,10021.0,Europe,
586,Patricia,Jefferson,XXXXXXXXX,San Marcos,TX,EE. UU.,78666.0,Pacific Asia,
587,Patrick,Smith,XXXXXXXXX,Ogden,UT,EE. UU.,84404.0,Europe,
588,Roy,Clark,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
589,Mary,Reynolds,XXXXXXXXX,Oxnard,CA,EE. UU.,93033.0,USCA,
590,Paul,Black,XXXXXXXXX,Meridian,ID,EE. UU.,83642.0,LATAM,
591,Rose,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
592,Mary,Huynh,XXXXXXXXX,Detroit,MI,EE. UU.,48235.0,LATAM,
